3415 XGC	[0.490209,-0.137936,0.03291]
3425 XGC	[0.437971,-0.104326,0.024772]
3435 XGC	[0.365814,-0.06158,0.016076]
2246 XGC	[0.830558,-0.055879,0.012611]
2247 XGC	[0.753375,-0.089129,0.02788]
2248 XGC	[0.72064,-0.094976,0.029111]
2249 XGC	[0.680081,-0.094718,0.037137]
2250 XGC	[0.670496,-0.153207,0.05339]
2251 XGC	[0.647347,-0.161313,0.048382]
2252 XGC	[0.623923,-0.209237,0.076896]
2412 XGC	[0.758086,-0.127366,0.039561]
2413 XGC	[0.699563,-0.127526,0.023528]
2414 XGC	[0.69428,-0.157574,0.044654]
2416 XGC	[0.658734,-0.164269,0.042136]
2417 XGC	[0.618482,-0.124426,0.03924]
2418 XGC	[0.527625,-0.168025,0.051735]
2419 XGC	[0.51051,-0.127307,0.020577]
344 XGC	[0.833685,-0.077215,0.025888]
345 XGC	[0.818769,-0.087658,0.025795]
346 XGC	[0.780483,-0.112705,0.038068]
347 XGC	[0.578143,-0.178526,0.073618]
348 XGC	[0.529919,-0.150152,0.060458]
349 XGC	[0.450564,-0.105298,0.045104]
350 XGC	[0.412785,-0.058812,0.032375]
351 XGC	[0.833915,-0.075546,0.029323]
352 XGC	[0.82115,-0.084333,0.031994]
353 XGC	[0.807335,-0.093367,0.03713]
354 XGC	[0.650647,-0.199281,0.09081]
355 XGC	[0.586139,-0.184699,0.085211]
356 XGC	[0.513848,-0.140284,0.068172]
357 XGC	[0.430553,-0.076771,0.041116]
7478 XGC	[0.831016,-0.077328,0.0186]
7479 XGC	[0.735487,-0.140875,0.064158]
7480 XGC	[0.688144,-0.173082,0.062022]
7481 XGC	[0.662821,-0.190409,0.086827]
7482 XGC	[0.597734,-0.176104,0.063734]
7483 XGC	[0.430379,-0.075093,0.03744]
7484 XGC	[0.404863,-0.085273,0.016666]
2253 XGC	[0.861302,-0.06094,0.021304]
2254 XGC	[0.845185,-0.071581,0.034852]
2255 XGC	[0.794064,-0.104263,0.052737]
2256 XGC	[0.729266,-0.134874,0.07658]
2257 XGC	[0.650515,-0.162137,0.07591]
2258 XGC	[0.5385,-0.144842,0.086623]
2259 XGC	[0.484287,-0.122887,0.074024]
7730 XGC	[0.610705,-0.093872,0.044272]
7731 XGC	[0.55705,-0.11388,0.056134]
7732 XGC	[0.500737,-0.122011,0.051169]
7733 XGC	[0.472471,-0.104479,0.039196]
7734 XGC	[0.429173,-0.070723,0.028437]
7735 XGC	[0.42793,-0.048174,0.027407]
7736 XGC	[0.432837,-0.0426,0.016407]
7737 XGC	[0.67741,-0.099071,0.10444]
7738 XGC	[0.646522,-0.124781,0.092741]
7739 XGC	[0.62913,-0.126703,0.08206]
7740 XGC	[0.598861,-0.11361,0.07651]
7741 XGC	[0.572221,-0.096382,0.071014]
7742 XGC	[0.538342,-0.071854,0.061171]
7743 XGC	[0.49794,-0.059924,0.047559]
2260 XGC	[0.845809,-0.04091,0.028001]
2261 XGC	[0.765176,-0.052686,0.040491]
2262 XGC	[0.713276,-0.050109,0.033567]
2263 XGC	[0.637232,-0.054302,0.043125]
2264 XGC	[0.631445,-0.070412,0.057842]
2265 XGC	[0.56111,-0.059108,0.049334]
2266 XGC	[0.42578,-0.065983,0.059378]
358 XGC	[0.833506,-0.077045,0.071188]
359 XGC	[0.82228,-0.086305,0.08313]
360 XGC	[0.755136,-0.132728,0.11332]
361 XGC	[0.677073,-0.148131,0.115649]
362 XGC	[0.62985,-0.124078,0.109166]
363 XGC	[0.582075,-0.106815,0.098633]
364 XGC	[0.516041,-0.084586,0.082251]
2267 XGC	[0.812227,-0.090642,0.056798]
2268 XGC	[0.778043,-0.114501,0.076161]
2269 XGC	[0.775141,-0.116877,0.090442]
2270 XGC	[0.722047,-0.15216,0.097341]
2271 XGC	[0.674182,-0.183764,0.118224]
2272 XGC	[0.613435,-0.150548,0.107016]
2273 XGC	[0.498654,-0.109588,0.083228]
2420 XGC	[0.711599,-0.157315,0.083031]
2421 XGC	[0.709387,-0.160611,0.127363]
2422 XGC	[0.645307,-0.174393,0.111874]
2423 XGC	[0.648684,-0.200539,0.11083]
2424 XGC	[0.639984,-0.136032,0.112059]
2426 XGC	[0.559497,-0.175664,0.088699]
2427 XGC	[0.445297,-0.103704,0.068327]
7485 XGC	[0.89022,-0.025042,0.029586]
7486 XGC	[0.854792,-0.063534,0.074226]
7487 XGC	[0.797539,-0.101759,0.101162]
7488 XGC	[0.771457,-0.12005,0.11372]
7489 XGC	[0.699115,-0.090087,0.09194]
7490 XGC	[0.649546,-0.071212,0.083311]
7491 XGC	[0.606624,-0.047293,0.083384]
2274 XGC	[0.882823,-0.030692,0.041581]
2275 XGC	[0.864357,-0.060946,0.079047]
2276 XGC	[0.696773,-0.071482,0.096692]
2277 XGC	[0.619281,-0.110567,0.114934]
2278 XGC	[0.55147,-0.094309,0.099988]
2279 XGC	[0.550226,-0.073255,0.090715]
2280 XGC	[0.482273,-0.071823,0.083014]
365 XGC	[0.849775,-0.068998,0.084654]
366 XGC	[0.835947,-0.079343,0.099083]
367 XGC	[0.805326,-0.09878,0.111098]
368 XGC	[0.732558,-0.128027,0.134091]
369 XGC	[0.682972,-0.119615,0.127063]
370 XGC	[0.613164,-0.090801,0.113371]
371 XGC	[0.489634,-0.046814,0.075014]
2281 XGC	[0.884827,-0.046211,0.078051]
2282 XGC	[0.860766,-0.061236,0.08049]
2283 XGC	[0.815525,-0.091256,0.109661]
2284 XGC	[0.835868,-0.077474,0.094627]
2285 XGC	[0.791834,-0.10617,0.118291]
2286 XGC	[0.762021,-0.128161,0.14952]
2287 XGC	[0.732539,-0.146621,0.138502]
372 XGC	[0.870237,-0.056338,0.090372]
373 XGC	[0.860454,-0.063713,0.104084]
374 XGC	[0.845102,-0.073333,0.114678]
375 XGC	[0.780905,-0.116427,0.156952]
376 XGC	[0.755256,-0.114533,0.1511]
377 XGC	[0.669872,-0.085884,0.130605]
378 XGC	[0.507097,-0.042241,0.088465]
2288 XGC	[0.85635,-0.067283,0.105609]
2289 XGC	[0.849813,-0.059806,0.101281]
2290 XGC	[0.804344,-0.102534,0.143672]
2291 XGC	[0.797188,-0.108701,0.158704]
2292 XGC	[0.769282,-0.125343,0.151384]
2293 XGC	[0.761028,-0.13092,0.146525]
2294 XGC	[0.684036,-0.109755,0.129123]
2295 XGC	[0.883604,-0.050933,0.103991]
2296 XGC	[0.864825,-0.065106,0.12411]
2297 XGC	[0.82956,-0.090075,0.152011]
2298 XGC	[0.8255,-0.087965,0.120972]
2299 XGC	[0.801515,-0.10419,0.134231]
2300 XGC	[0.78092,-0.081067,0.125516]
2301 XGC	[0.716326,-0.092298,0.139111]
580 XGC	[0.867798,-0.03517,0.049224]
579 XGC	[0.840914,-0.044155,0.054545]
578 XGC	[0.833053,-0.046667,0.058073]
577 XGC	[0.801678,-0.055358,0.070276]
576 XGC	[0.674533,-0.072731,0.088136]
575 XGC	[0.592111,-0.060875,0.080814]
574 XGC	[0.472534,-0.035917,0.053678]
5807 XGC	[0.861189,-0.016462,0.041287]
5797 XGC	[0.834586,-0.020152,0.050073]
5787 XGC	[0.802289,-0.023941,0.056779]
5777 XGC	[0.719906,-0.029981,0.072438]
5767 XGC	[0.642023,-0.033419,0.08203]
5757 XGC	[0.549899,-0.035281,0.080764]
5747 XGC	[0.395733,-0.031977,0.060481]
5875 XGC	[0.847762,-0.011112,0.054414]
5865 XGC	[0.826748,-0.013125,0.062351]
5855 XGC	[0.791412,-0.01421,0.065614]
5845 XGC	[0.730159,-0.01681,0.07448]
5835 XGC	[0.677725,-0.019729,0.083386]
5825 XGC	[0.592642,-0.02058,0.08425]
5815 XGC	[0.446197,-0.014495,0.060537]
5803 XGC	[0.818966,-0.017558,0.032271]
5793 XGC	[0.773357,-0.021135,0.036729]
5783 XGC	[0.719966,-0.023252,0.045219]
5773 XGC	[0.636635,-0.025164,0.051693]
5763 XGC	[0.563028,-0.028891,0.056306]
5753 XGC	[0.499066,-0.031874,0.058172]
5743 XGC	[0.402343,-0.029426,0.046347]
7492 XGC	[0.824742,-0.044805,0.080429]
7493 XGC	[0.811436,-0.030349,0.052834]
7494 XGC	[0.737307,-0.036215,0.037855]
7495 XGC	[0.661386,-0.049442,0.098935]
7496 XGC	[0.603044,-0.068428,0.115831]
7497 XGC	[0.554631,-0.001419,0.037017]
7498 XGC	[0.493474,-0.028882,0.056588]
2302 XGC	[0.761711,-0.046906,0.095482]
2303 XGC	[0.734808,-0.056695,0.099297]
2304 XGC	[0.717685,-0.049309,0.10287]
2305 XGC	[0.705712,-0.062664,0.142096]
2306 XGC	[0.61848,-0.062282,0.119811]
2307 XGC	[0.526468,-0.045795,0.098478]
2308 XGC	[0.465719,-0.022179,0.084997]
7744 XGC	[0.77709,-0.060069,0.154162]
7745 XGC	[0.735492,-0.052942,0.1361]
7746 XGC	[0.673812,-0.04517,0.114973]
7747 XGC	[0.621046,-0.043253,0.101159]
7748 XGC	[0.580343,-0.037095,0.088587]
7749 XGC	[0.532766,-0.027275,0.073198]
7750 XGC	[0.487537,-0.024257,0.061785]
379 XGC	[0.881897,-0.05473,0.129241]
380 XGC	[0.869857,-0.064446,0.145977]
381 XGC	[0.843877,-0.08296,0.174199]
382 XGC	[0.83689,-0.08641,0.172416]
383 XGC	[0.740601,-0.061743,0.150656]
384 XGC	[0.6758,-0.046959,0.136033]
385 XGC	[0.569004,-0.025586,0.099477]
386 XGC	[0.890294,-0.049309,0.130901]
387 XGC	[0.876298,-0.061158,0.154983]
388 XGC	[0.871995,-0.065266,0.161541]
389 XGC	[0.852266,-0.078458,0.176297]
390 XGC	[0.78786,-0.068744,0.161343]
391 XGC	[0.693488,-0.04385,0.140521]
392 XGC	[0.603956,-0.031347,0.118551]
587 XGC	[0.904456,-0.036496,0.097296]
586 XGC	[0.88628,-0.039443,0.112813]
585 XGC	[0.877038,-0.043309,0.117544]
584 XGC	[0.859535,-0.052262,0.132457]
583 XGC	[0.790625,-0.06518,0.15703]
582 XGC	[0.645119,-0.041444,0.126166]
581 XGC	[0.504097,-0.020783,0.081711]
393 XGC	[0.909563,-0.038399,0.126336]
394 XGC	[0.895298,-0.051399,0.156507]
395 XGC	[0.889927,-0.056738,0.169315]
396 XGC	[0.880472,-0.063855,0.18357]
397 XGC	[0.776306,-0.052459,0.159447]
398 XGC	[0.715995,-0.037422,0.145127]
399 XGC	[0.670479,-0.030179,0.134574]
3935 XGC	[0.915345,-0.033337,0.139343]
3945 XGC	[0.905877,-0.048161,0.190146]
3955 XGC	[0.901372,-0.050163,0.189921]
3965 XGC	[0.896347,-0.051335,0.188522]
3975 XGC	[0.745222,-0.028584,0.154407]
3985 XGC	[0.630319,-0.021167,0.127482]
3995 XGC	[0.48531,-0.010968,0.081142]
600 XGC	[0.930761,-0.016247,0.082876]
601 XGC	[0.927589,-0.020378,0.099732]
602 XGC	[0.923299,-0.025634,0.120303]
603 XGC	[0.915855,-0.033715,0.15103]
604 XGC	[0.889805,-0.038658,0.165068]
605 XGC	[0.860968,-0.041698,0.1806]
606 XGC	[0.800819,-0.027511,0.165918]
607 XGC	[0.924151,-0.01952,0.081477]
608 XGC	[0.914647,-0.026836,0.10114]
609 XGC	[0.892605,-0.025176,0.115584]
610 XGC	[0.864119,-0.030438,0.133073]
611 XGC	[0.8266,-0.03789,0.154936]
612 XGC	[0.771536,-0.031502,0.160486]
613 XGC	[0.713577,-0.023349,0.147318]
461 XGC	[0.90469,-0.016853,0.082864]
460 XGC	[0.875507,-0.022967,0.105025]
459 XGC	[0.852754,-0.021412,0.126549]
458 XGC	[0.833411,-0.022897,0.128921]
457 XGC	[0.707594,-0.015609,0.139668]
456 XGC	[0.645101,-0.014321,0.115337]
455 XGC	[0.464289,-0.00529,0.075044]
614 XGC	[0.86789,-0.013029,0.064125]
615 XGC	[0.844997,-0.015119,0.072055]
616 XGC	[0.826994,-0.017045,0.078905]
617 XGC	[0.774349,-0.022741,0.098382]
618 XGC	[0.714853,-0.027199,0.112095]
619 XGC	[0.668591,-0.022667,0.116192]
620 XGC	[0.59485,-0.019274,0.111228]
7751 XGC	[0.791889,-0.015454,0.119626]
7752 XGC	[0.783564,-0.011705,0.146732]
7753 XGC	[0.740001,-0.007938,0.137979]
7754 XGC	[0.639635,-0.004527,0.108118]
7755 XGC	[0.5733,-0.006126,0.085522]
7756 XGC	[0.521269,-0.006222,0.065661]
7757 XGC	[0.495257,-0.006646,0.057593]
7758 XGC	[0.814993,-0.040664,0.161523]
7759 XGC	[0.765477,-0.040635,0.158203]
7760 XGC	[0.626061,-0.018972,0.103678]
7761 XGC	[0.554879,-0.018282,0.074671]
7762 XGC	[0.488206,-0.027762,0.05442]
7763 XGC	[0.471567,-0.018795,0.042586]
7764 XGC	[0.447206,-0.014862,0.041886]
7765 XGC	[0.758646,-0.035727,0.141519]
7766 XGC	[0.730566,-0.034941,0.137634]
7767 XGC	[0.694264,-0.030665,0.121793]
7768 XGC	[0.582331,-0.012988,0.090293]
7769 XGC	[0.481796,-0.002264,0.064388]
7770 XGC	[0.452623,-0.003341,0.049225]
7771 XGC	[0.408139,-0.00652,0.034242]
4545 XGC	[0.855576,-0.001433,0.049747]
4535 XGC	[0.840266,-0.003371,0.056725]
4525 XGC	[0.801843,-0.002255,0.065194]
4515 XGC	[0.737535,-0.002956,0.07305]
4505 XGC	[0.634014,-0.002379,0.082334]
4495 XGC	[0.582843,-0.001589,0.082064]
4485 XGC	[0.449375,0.005406,0.06072]
2323 XGC	[0.784215,-0.000784,0.027946]
2324 XGC	[0.740787,0.005832,0.038899]
2325 XGC	[0.66483,0.005915,0.037698]
2326 XGC	[0.600409,0.004957,0.039086]
2327 XGC	[0.568484,-0.002319,0.040533]
2328 XGC	[0.518001,0.005271,0.042614]
2329 XGC	[0.480129,0.005568,0.039187]
454 XGC	[0.83667,-0.005034,0.028126]
453 XGC	[0.808017,-0.006938,0.035801]
452 XGC	[0.751431,-0.009861,0.047062]
451 XGC	[0.67199,-0.0091,0.062109]
450 XGC	[0.412259,0.005791,0.052471]
449 XGC	[0.39917,0.002682,0.047216]
448 XGC	[0.384652,0.002831,0.036183]
7499 XGC	[0.931414,-0.008233,0.056648]
7500 XGC	[0.870885,0.00062,0.052438]
7501 XGC	[0.850009,0.003818,0.056482]
7502 XGC	[0.803468,0.009173,0.066981]
7503 XGC	[0.688475,0.00091,0.066957]
7504 XGC	[0.591145,0.024426,0.045705]
7505 XGC	[0.501261,0.027005,0.054638]
468 XGC	[0.861851,0.008684,0.049354]
467 XGC	[0.82546,0.012926,0.061116]
466 XGC	[0.774213,0.017351,0.070866]
465 XGC	[0.715092,0.019365,0.082073]
464 XGC	[0.523686,0.041776,0.07599]
463 XGC	[0.467522,0.034275,0.06291]
462 XGC	[0.423258,0.018195,0.044941]
7506 XGC	[0.911454,0.005715,0.045522]
7507 XGC	[0.892175,0.02366,0.071664]
7508 XGC	[0.829137,0.024199,0.078342]
7509 XGC	[0.784093,0.029311,0.092115]
7510 XGC	[0.711031,0.040311,0.101325]
7511 XGC	[0.655318,0.044394,0.105203]
7512 XGC	[0.590468,0.052403,0.102824]
719 XGC	[0.872783,0.024042,0.047672]
720 XGC	[0.844117,0.032195,0.066758]
721 XGC	[0.785844,0.041643,0.077042]
722 XGC	[0.702933,0.053204,0.09499]
723 XGC	[0.611555,0.067163,0.107233]
724 XGC	[0.503671,0.065312,0.092697]
725 XGC	[0.445388,0.065575,0.076808]
475 XGC	[0.895383,0.032614,0.043511]
474 XGC	[0.864974,0.036316,0.050676]
473 XGC	[0.847878,0.041311,0.059112]
472 XGC	[0.777134,0.061838,0.084658]
471 XGC	[0.593134,0.091374,0.10016]
470 XGC	[0.543655,0.075844,0.083206]
469 XGC	[0.402419,0.046139,0.052975]
726 XGC	[0.827781,0.024426,0.04691]
727 XGC	[0.798218,0.028493,0.053665]
728 XGC	[0.749611,0.032805,0.063134]
729 XGC	[0.649344,0.040458,0.073149]
730 XGC	[0.561231,0.04602,0.083737]
731 XGC	[0.438519,0.052071,0.07771]
732 XGC	[0.38527,0.054373,0.065192]
2316 XGC	[0.713538,0.026694,0.046117]
2317 XGC	[0.66547,0.033147,0.061009]
2318 XGC	[0.600904,0.033718,0.064099]
2319 XGC	[0.503647,0.0361,0.065429]
2320 XGC	[0.42893,0.036547,0.059156]
2321 XGC	[0.457714,0.024037,0.040996]
2322 XGC	[0.357805,0.027096,0.032934]
2309 XGC	[0.871864,0.019461,0.034092]
2310 XGC	[0.82829,0.01862,0.032859]
2311 XGC	[0.759153,0.026311,0.049489]
2312 XGC	[0.700222,0.019573,0.038905]
2313 XGC	[0.702479,0.032526,0.067111]
2314 XGC	[0.610901,0.036083,0.074628]
2315 XGC	[0.477543,0.072276,0.086579]
4685 XGC	[0.85055,0.018751,0.035107]
4675 XGC	[0.835255,0.021651,0.037994]
4665 XGC	[0.769661,0.028818,0.050061]
4655 XGC	[0.705774,0.035915,0.051669]
4645 XGC	[0.6231,0.040028,0.059768]
4635 XGC	[0.529906,0.044509,0.067789]
4625 XGC	[0.325227,0.041848,0.037797]
7513 XGC	[0.821814,0.041622,0.028022]
7514 XGC	[0.764376,0.048949,0.052047]
7515 XGC	[0.692914,0.052823,0.061062]
7516 XGC	[0.51582,0.069231,0.075947]
7517 XGC	[0.473125,0.068675,0.077538]
7518 XGC	[0.468903,0.031873,0.018958]
7519 XGC	[0.444169,0.018793,0.026014]
4755 XGC	[0.841857,0.022,0.016275]
4745 XGC	[0.801894,0.027233,0.018848]
4735 XGC	[0.75609,0.029129,0.025204]
4725 XGC	[0.673851,0.036052,0.0273]
4715 XGC	[0.577298,0.039569,0.03507]
4705 XGC	[0.486564,0.051368,0.038459]
4695 XGC	[0.394247,0.047204,0.033285]
482 XGC	[0.854845,0.018102,0.02389]
481 XGC	[0.824651,0.024563,0.024844]
480 XGC	[0.775681,0.028287,0.0343]
479 XGC	[0.640071,0.04395,0.037986]
478 XGC	[0.425663,0.060202,0.044101]
477 XGC	[0.399671,0.045312,0.035865]
476 XGC	[0.369721,0.025732,0.02536]
7527 XGC	[0.87371,-0.000632,0.014267]
7528 XGC	[0.797493,0.007869,0.016056]
7529 XGC	[0.743193,0.009178,0.021832]
7530 XGC	[0.660845,0.010982,0.025826]
7531 XGC	[0.51044,0.012734,0.029815]
7532 XGC	[0.423106,0.013645,0.032509]
7533 XGC	[0.343049,0.013595,0.026629]
7534 XGC	[0.848189,-0.001969,0.012934]
7535 XGC	[0.759676,3.4e-05,0.020204]
7536 XGC	[0.701799,0.000189,0.026541]
7537 XGC	[0.726476,-0.008331,0.006606]
7538 XGC	[0.663995,-0.009741,0.004639]
7539 XGC	[0.640078,-0.001193,0.003023]
7540 XGC	[0.444027,-0.00197,-0.012476]
427 XGC	[0.872016,0.001085,-0.012728]
428 XGC	[0.846043,-0.001242,-0.012098]
429 XGC	[0.745992,-0.003342,-0.015477]
430 XGC	[0.621656,-0.008962,-0.016532]
431 XGC	[0.511132,-0.008242,-0.022347]
432 XGC	[0.385262,-0.00984,-0.021463]
433 XGC	[0.268546,-0.008248,-0.019146]
420 XGC	[0.853214,0.002884,-0.010348]
421 XGC	[0.783195,9e-05,-0.007299]
422 XGC	[0.717497,-0.000832,-0.009148]
423 XGC	[0.637383,-0.000603,-0.00628]
424 XGC	[0.547376,-0.00046,-0.003999]
425 XGC	[0.46895,-0.003899,-0.006756]
426 XGC	[0.277792,-0.002059,-0.00856]
441 XGC	[0.813151,-0.01432,-0.011896]
442 XGC	[0.736491,-0.015159,-0.00976]
443 XGC	[0.669686,-0.016522,-0.007568]
444 XGC	[0.557083,-0.014653,-0.010012]
445 XGC	[0.43736,-0.012923,-0.00827]
446 XGC	[0.370023,-0.013203,-0.003443]
447 XGC	[0.334697,-0.008445,0.00581]
413 XGC	[0.787576,-0.002747,0.005091]
414 XGC	[0.73391,-0.00296,0.007625]
415 XGC	[0.653466,-0.004295,0.008652]
416 XGC	[0.585034,-0.003845,0.009501]
417 XGC	[0.502679,-0.005762,0.009411]
418 XGC	[0.442559,-0.005474,0.008965]
419 XGC	[0.274239,-0.005189,0.002535]
2330 XGC	[0.858756,0.004525,-0.005408]
2331 XGC	[0.741611,0.006674,-0.000621]
2332 XGC	[0.634507,0.003768,-0.00106]
2333 XGC	[0.544233,0.004725,-0.00035]
2334 XGC	[0.519896,0.006558,-0.001074]
2335 XGC	[0.448748,0.013392,0.010923]
2336 XGC	[0.435424,0.001684,0.000342]
400 XGC	[0.826454,0.003412,0.006598]
401 XGC	[0.754418,0.004629,0.00893]
402 XGC	[0.694001,0.005052,0.009729]
403 XGC	[0.62522,0.005548,0.010806]
404 XGC	[0.547551,0.006651,0.01166]
405 XGC	[0.504009,0.006325,0.011039]
Black XGC	[0.289395,0.001981,0.009509]
406 XGC	[0.805761,0.008996,0.00085]
407 XGC	[0.740083,0.011523,0.002849]
408 XGC	[0.642313,0.01215,0.006678]
409 XGC	[0.563556,0.013287,0.008813]
410 XGC	[0.504247,0.013768,0.008003]
411 XGC	[0.44062,0.01546,0.00638]
412 XGC	[0.319874,0.011138,0.004867]
434 XGC	[0.846191,0.013911,-0.000693]
435 XGC	[0.80255,0.015139,-0.008375]
436 XGC	[0.723057,0.017665,-0.007809]
437 XGC	[0.536667,0.022959,-0.002773]
438 XGC	[0.425673,0.019368,0.000992]
439 XGC	[0.381784,0.014594,-0.000688]
440 XGC	[0.338418,0.010032,0.003819]
Warm Gray 1 XGC	[0.889185,0.005837,0.00336]
Warm Gray 2 XGC	[0.849836,0.008142,0.006006]
Warm Gray 3 XGC	[0.814564,0.008778,0.007928]
Warm Gray 4 XGC	[0.784777,0.008101,0.007286]
Warm Gray 5 XGC	[0.748323,0.009475,0.008494]
Warm Gray 6 XGC	[0.721955,0.010273,0.008253]
Warm Gray 7 XGC	[0.668047,0.010341,0.009159]
Warm Gray 8 XGC	[0.638457,0.010495,0.010086]
Warm Gray 9 XGC	[0.590365,0.012098,0.005744]
Warm Gray 10 XGC	[0.567752,0.013569,0.008139]
Warm Gray 11 XGC	[0.530349,0.014291,0.00983]
Cool Gray 1 XGC	[0.898015,0.003844,-0.012962]
Cool Gray 2 XGC	[0.868732,0.003563,-0.012374]
Cool Gray 3 XGC	[0.846432,0.003347,-0.011654]
Cool Gray 4 XGC	[0.806969,0.003102,-0.010828]
Cool Gray 5 XGC	[0.765428,0.00299,-0.009524]
Cool Gray 6 XGC	[0.73791,0.00191,-0.009754]
Cool Gray 7 XGC	[0.688803,0.000854,-0.009187]
Cool Gray 8 XGC	[0.622886,-0.000974,-0.008561]
Cool Gray 9 XGC	[0.538263,-0.001457,-0.006722]
Cool Gray 10 XGC	[0.506665,-0.00072,-0.012659]
Cool Gray 11 XGC	[0.465369,-0.001782,-0.013064]
Black 2 XGC	[0.310343,-1.6e-05,0.025309]
Black 3 XGC	[0.272353,-0.012302,0.006666]
Black 4 XGC	[0.274049,0.011547,0.017883]
Black 5 XGC	[0.337095,0.027582,-0.001177]
Black 6 XGC	[0.23076,-0.007226,-0.024819]
Black 7 XGC	[0.359071,0.001715,0.003744]
XG Orange C XGC	[0.723235,0.140517,0.162811]
XG Green C XGC	[0.654341,-0.20775,7.6e-05]
XG Violet C XGC	[0.394037,0.112802,-0.169099]
10101 C METALLIC	[0.872104,-0.000269,0.000426]
10102 C METALLIC	[0.821425,-0.001434,-0.00069]
10103 C METALLIC	[0.789282,-0.001804,-0.001816]
10104 C METALLIC	[0.753864,-0.002179,-0.002969]
10105 C METALLIC	[0.744736,-0.002245,-0.003337]
Silver 10077 C METALLIC	[0.731707,-0.002333,-0.003283]
10106 C METALLIC	[0.727619,-0.021238,0.069569]
10107 C METALLIC	[0.723434,-0.025942,0.089794]
10108 C METALLIC	[0.725977,-0.030197,0.109303]
10109 C METALLIC	[0.724264,-0.032807,0.124336]
10110 C METALLIC	[0.730519,-0.034612,0.139129]
10111 C METALLIC	[0.746975,-0.035386,0.154025]
10112 C METALLIC	[0.729292,-0.013576,0.044893]
10113 C METALLIC	[0.722894,-0.018931,0.073173]
10114 C METALLIC	[0.717454,-0.021927,0.09386]
10115 C METALLIC	[0.713495,-0.023125,0.110667]
10116 C METALLIC	[0.717011,-0.022786,0.126491]
10117 C METALLIC	[0.715816,-0.019718,0.138798]
10118 C METALLIC	[0.715456,-0.010819,0.071116]
10119 C METALLIC	[0.710353,-0.009838,0.091666]
10120 C METALLIC	[0.705713,-0.00698,0.107446]
10121 C METALLIC	[0.700184,-0.001243,0.121382]
10122 C METALLIC	[0.697257,0.006563,0.132262]
10123 C METALLIC	[0.701931,0.017662,0.143086]
10124 C METALLIC	[0.708891,-0.008811,0.061497]
10125 C METALLIC	[0.696163,-0.006529,0.078956]
10126 C METALLIC	[0.682098,-0.002163,0.09273]
10127 C METALLIC	[0.669406,0.005273,0.104066]
10128 C METALLIC	[0.660735,0.015969,0.113241]
10129 C METALLIC	[0.655328,0.031102,0.12169]
10130 C METALLIC	[0.678495,0.025041,0.055385]
10131 C METALLIC	[0.650526,0.033564,0.070976]
10132 C METALLIC	[0.632385,0.0407,0.082517]
10133 C METALLIC	[0.606112,0.047358,0.091833]
10134 C METALLIC	[0.583179,0.052442,0.097223]
10135 C METALLIC	[0.566675,0.057911,0.102879]
10136 C METALLIC	[0.702583,0.01298,0.031544]
10137 C METALLIC	[0.671641,0.023592,0.050872]
10138 C METALLIC	[0.643614,0.032506,0.065736]
10139 C METALLIC	[0.6174,0.039902,0.076414]
10140 C METALLIC	[0.5955,0.046539,0.084481]
10141 C METALLIC	[0.568687,0.052477,0.089681]
10142 C METALLIC	[0.679006,0.034042,0.060724]
10143 C METALLIC	[0.661131,0.047464,0.078096]
10144 C METALLIC	[0.645044,0.059968,0.091707]
10145 C METALLIC	[0.633525,0.073288,0.103615]
10146 C METALLIC	[0.622051,0.086419,0.112458]
10147 C METALLIC	[0.615245,0.101116,0.119721]
10401 C METALLIC	[0.688836,0.041527,0.131074]
10402 C METALLIC	[0.688075,0.032957,0.098456]
10403 C METALLIC	[0.650336,0.020856,0.078381]
10404 C METALLIC	[0.670595,0.016681,0.06025]
10405 C METALLIC	[0.6895,0.012261,0.056079]
10406 C METALLIC	[0.70904,0.015016,0.051164]
10407 C METALLIC	[0.71912,0.008322,0.046575]
10408 C METALLIC	[0.685113,0.029227,0.046464]
10409 C METALLIC	[0.609742,0.051387,0.045589]
10410 C METALLIC	[0.583201,0.063743,0.028977]
10411 C METALLIC	[0.665822,0.058163,0.029738]
Rose Gold 10412 C METALLIC	[0.690384,0.039827,0.017617]
10148 C METALLIC	[0.671255,0.05325,0.037344]
10149 C METALLIC	[0.649158,0.070784,0.0519]
10150 C METALLIC	[0.627282,0.086097,0.065928]
10151 C METALLIC	[0.61082,0.100265,0.078977]
10152 C METALLIC	[0.601829,0.114284,0.09145]
10153 C METALLIC	[0.595186,0.127856,0.10262]
10154 C METALLIC	[0.694239,0.02607,0.0176]
10155 C METALLIC	[0.6584,0.04617,0.029848]
10156 C METALLIC	[0.628236,0.06509,0.040795]
10157 C METALLIC	[0.598276,0.08267,0.050831]
10158 C METALLIC	[0.57533,0.100692,0.060307]
10159 C METALLIC	[0.557812,0.118894,0.068881]
10413 C METALLIC	[0.580141,0.14323,0.063662]
10414 C METALLIC	[0.535001,0.187959,0.02558]
10415 C METALLIC	[0.539142,0.141136,0.056793]
10416 C METALLIC	[0.494201,0.154172,0.068945]
10417 C METALLIC	[0.515702,0.159574,0.06702]
10418 C METALLIC	[0.459814,0.11688,0.046968]
10160 C METALLIC	[0.661796,0.077122,0.002154]
10161 C METALLIC	[0.634328,0.099503,0.009736]
10162 C METALLIC	[0.609791,0.118411,0.019544]
10163 C METALLIC	[0.591247,0.133341,0.032271]
